bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
1051	NM_001001737	chr19	-	61122426	61140840	61127002	61140707	3	61122426,61127437,61140704,	61127067,61127564,61140840,	0	Zfp950	cmpl	cmpl	1,0,0,
771	NR_167769	chr19	+	24416008	24449185	24449185	24449185	6	24416008,24417929,24418911,24441483,24448465,24448686,	24416190,24418014,24419042,24441816,24448558,24449185,	0	Pip5k1bos	unk	unk	-1,-1,-1,-1,-1,-1,
772	NR_169181	chr19	+	24556331	24557410	24557410	24557410	2	24556331,24557007,	24556384,24557410,	0	Gm50341	unk	unk	-1,-1,
660	NR_168101	chr19	+	9899677	9902661	9902661	9902661	3	9899677,9900867,9902516,	9900020,9901077,9902661,	0	Gm50340	unk	unk	-1,-1,-1,
708	NR_169088	chr19	-	16164109	16164851	16164851	16164851	1	16164109,	16164851,	0	Gm53055	unk	unk	-1,
756	NR_168265	chr19	-	22436052	22448582	22448582	22448582	3	22436052,22446622,22447977,	22438737,22446691,22448582,	0	Gm27151	unk	unk	-1,-1,-1,
771	NR_167710	chr19	+	24416008	24430694	24430694	24430694	4	24416008,24417929,24418911,24430043,	24416190,24418014,24419042,24430694,	0	Pip5k1bos	unk	unk	-1,-1,-1,-1,
936	NM_001113408	chr19	-	46032589	46045311	46033110	46044854	11	46032589,46034031,46034388,46034610,46034823,46035420,46035734,46035923,46036106,46036262,46044829,	46033341,46034180,46034512,46034694,46034946,46035593,46035837,46035999,46036151,46036365,46045311,	0	Ldb1	cmpl	cmpl	0,1,0,0,0,1,0,2,2,1,0,
993	NM_001085390	chr19	+	53529144	53541809	53529317	53541322	4	53529144,53533825,53537456,53540915,	53529696,53533974,53537676,53541809,	0	Dusp5	cmpl	cmpl	0,1,0,1,
936	NM_001039352	chr19	+	46075846	46085543	46076029	46084170	13	46075846,46078702,46078872,46079130,46079907,46081303,46081540,46082247,46082515,46082739,46083519,46083750,46084011,	46076149,46078758,46079021,46079258,46080085,46081422,46081676,46082376,46082626,46083363,46083626,46083843,46085543,	0	Nolc1	cmpl	cmpl	0,0,2,1,0,1,0,1,1,1,1,0,0,
936	NM_001039351	chr19	+	46075846	46085543	46076029	46084170	13	46075846,46078702,46078875,46079130,46079910,46081303,46081540,46082247,46082515,46082739,46083519,46083750,46084011,	46076149,46078758,46079021,46079258,46080085,46081422,46081676,46082376,46082626,46083363,46083626,46083843,46085543,	0	Nolc1	cmpl	cmpl	0,0,2,1,0,1,0,1,1,1,1,0,0,
936	NM_001039353	chr19	+	46075846	46085543	46076029	46084170	13	46075846,46078702,46078875,46079130,46079907,46081303,46081540,46082247,46082515,46082739,46083519,46083750,46084011,	46076149,46078758,46079021,46079258,46080085,46081422,46081676,46082376,46082626,46083363,46083626,46083843,46085543,	0	Nolc1	cmpl	cmpl	0,0,2,1,0,1,0,1,1,1,1,0,0,
631	NM_001009546	chr19	+	6105780	6115989	6105797	6115555	18	6105780,6106085,6106344,6106822,6108457,6108822,6109418,6109633,6112152,6112328,6112474,6112694,6112875,6114441,6114603,6114853,6115045,6115368,	6105997,6106258,6106466,6106945,6108741,6108927,6109504,6109753,6112238,6112392,6112542,6112786,6112966,6114523,6114777,6114941,6115138,6115989,	0	Naaladl1	cmpl	cmpl	0,2,1,0,0,2,2,1,1,0,1,0,2,0,1,1,2,2,
78	NM_001024560	chr19	-	5495273	5510517	5495594	5510371	13	5495273,5495896,5496057,5496315,5496985,5497289,5497446,5497674,5497904,5498179,5498395,5498719,5510332,	5495648,5495982,5496217,5496402,5497025,5497365,5497552,5497779,5498028,5498301,5498506,5498824,5510517,	0	Snx32	cmpl	cmpl	0,1,0,0,2,1,0,0,2,0,0,0,0,
623	NM_001001885	chr19	-	5079333	5085491	5081769	5085372	2	5079333,5085297,	5083101,5085491,	0	Tmem151a	cmpl	cmpl	0,0,
992	NR_167900	chr19	+	53460621	53462731	53462731	53462731	2	53460621,53461715,	53460819,53462731,	0	4833407H14Rik	unk	unk	-1,-1,
1010	NR_168127	chr19	-	55739604	55743203	55743203	55743203	3	55739604,55742208,55743161,	55740690,55742659,55743203,	0	Gm31734	unk	unk	-1,-1,-1,
1010	NR_168128	chr19	-	55739604	55743203	55743203	55743203	3	55739604,55742208,55743161,	55740690,55742592,55743203,	0	Gm31734	unk	unk	-1,-1,-1,
1010	NR_168129	chr19	-	55742203	55743203	55743203	55743203	2	55742203,55742941,	55742659,55743203,	0	Gm31734	unk	unk	-1,-1,
1017	NR_166869	chr19	-	56656280	56664626	56664626	56664626	3	56656280,56663582,56664204,	56656957,56663756,56664626,	0	Gm32441	unk	unk	-1,-1,-1,
76	NM_001379678	chr19	+	3767888	3818298	3786464	3815589	11	3767888,3786388,3793067,3796639,3802074,3802787,3804394,3804813,3804916,3807224,3814114,	3768340,3786627,3793215,3796708,3802240,3802897,3804561,3804833,3805053,3807421,3818298,	0	Kmt5b	cmpl	cmpl	-1,0,1,2,2,0,2,1,0,2,1,
123	NM_001164101	chr19	+	53140442	53247326	53216820	53245290	14	53140442,53216800,53226590,53231179,53232123,53233025,53233572,53233824,53234778,53236593,53238402,53239406,53242503,53244997,	53140714,53217015,53226729,53231331,53232204,53233175,53233716,53233923,53234961,53236851,53238522,53239493,53242627,53247326,	0	Add3	cmpl	cmpl	-1,0,0,1,0,0,0,0,0,0,0,0,0,1,
123	NM_001164100	chr19	+	53142755	53247326	53216820	53245290	14	53142755,53216800,53226590,53231179,53232123,53233025,53233572,53233824,53234778,53236593,53238402,53239406,53242503,53244997,	53143089,53217015,53226729,53231331,53232204,53233175,53233716,53233923,53234961,53236851,53238522,53239493,53242627,53247326,	0	Add3	cmpl	cmpl	-1,0,0,1,0,0,0,0,0,0,0,0,0,1,
123	NM_001164099	chr19	+	53140442	53247326	53216820	53245290	15	53140442,53216800,53226590,53231179,53232123,53233025,53233572,53233824,53234778,53236593,53238402,53239406,53242503,53244309,53244997,	53140714,53217015,53226729,53231331,53232204,53233175,53233716,53233923,53234961,53236851,53238522,53239493,53242627,53244405,53247326,	0	Add3	cmpl	cmpl	-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,
906	NM_018780	chr19	-	42197970	42202252	42198684	42202011	3	42197970,42199780,42201491,	42199031,42199858,42202252,	0	Sfrp5	cmpl	cmpl	1,1,0,
623	NM_175383	chr19	+	5038825	5041134	5038976	5040498	2	5038825,5040306,	5040032,5041134,	0	B4gat1	cmpl	cmpl	0,0,
641	NM_175381	chr19	+	7417624	7425904	7417778	7423106	5	7417624,7420066,7421254,7421913,7422642,	7417917,7420561,7421644,7422462,7425904,	0	2700081O15Rik	cmpl	cmpl	0,1,1,1,1,
111	NM_178362	chr19	-	40292039	40513736	40295048	40402267	29	40292039,40296531,40299462,40311668,40314363,40314616,40318021,40324746,40327449,40336985,40340044,40340684,40344355,40349898,40352276,40352517,40361041,40361428,40363201,40364993,40369689,40373475,40376644,40382520,40393387,40398541,40402257,40451313,40513370,	40295116,40296644,40299521,40311863,40314489,40314731,40318068,40324832,40327622,40337035,40340146,40340750,40344439,40350013,40352406,40352565,40361104,40361503,40363265,40365166,40369719,40373617,40377016,40382633,40393516,40398610,40402310,40451398,40513736,	0	Sorbs1	cmpl	cmpl	1,2,0,0,0,2,0,1,2,0,0,0,0,2,1,1,1,1,0,1,1,0,0,1,1,1,0,-1,-1,
773	NM_183160	chr19	+	24674007	24679661	24674068	24677812	2	24674007,24677535,	24674343,24679661,	0	Tmem252	cmpl	cmpl	0,2,
80	NM_001356574	chr19	-	7596655	7607193	7598024	7606730	10	7596655,7598759,7600647,7601245,7602042,7603008,7603968,7604303,7606661,7607126,	7598171,7598910,7600736,7601272,7602081,7603128,7604182,7604392,7606823,7607193,	0	Lgals12	cmpl	cmpl	0,2,0,0,0,0,2,0,0,-1,
617	NM_198113	chr19	-	4261668	4269233	4262353	4269080	14	4261668,4263546,4263907,4264313,4265102,4265291,4265609,4265809,4266106,4266374,4266521,4267746,4268544,4269014,	4262632,4263817,4264108,4264460,4265149,4265420,4265703,4265998,4266172,4266446,4266637,4267978,4268585,4269233,	0	Ssh3	cmpl	cmpl	0,2,2,2,0,0,2,2,2,2,0,2,0,0,
906	NM_198108	chr19	-	42074938	42086370	42076106	42078550	5	42074938,42076454,42077964,42078483,42086196,	42076255,42076564,42078079,42078583,42086370,	0	Morn4	cmpl	cmpl	1,2,1,0,-1,
127	NM_172840	chr19	+	56874415	56912078	56881134	56910745	14	56874415,56881124,56885022,56886877,56893765,56897873,56901527,56902235,56903466,56905478,56906389,56908831,56909689,56910614,	56874578,56881186,56885097,56887011,56893875,56898065,56901661,56902368,56903522,56905586,56906962,56909383,56909815,56912078,	0	Vwa2	cmpl	cmpl	-1,0,1,1,0,2,2,1,2,1,1,1,1,1,
896	NM_172839	chr19	+	40831278	40848570	40832019	40846098	6	40831278,40831978,40836916,40844659,40845044,40845698,	40831442,40832088,40837127,40844959,40845204,40848570,	0	Ccnj	cmpl	cmpl	-1,0,0,1,1,2,
616	NR_075078	chr19	+	4099997	4113965	4113965	4113965	24	4099997,4101143,4102672,4102974,4103260,4104813,4105229,4105414,4106563,4106711,4107785,4108085,4108422,4108664,4109825,4110494,4110841,4111078,4111581,4111865,4112100,4112326,4112747,4113484,	4100213,4101262,4102887,4103096,4103485,4105140,4105325,4105522,4106625,4106962,4107975,4108193,4108580,4108867,4109996,4110659,4110990,4111189,4111698,4112014,4112250,4112510,4112876,4113965,	0	Pitpnm1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
1018	NM_001002240	chr19	+	56826274	56870012	56831069	56866642	26	56826274,56831040,56834405,56837641,56839074,56841309,56842214,56842537,56843144,56843762,56844876,56848604,56848882,56849898,56851325,56851892,56855285,56855969,56858404,56860265,56861673,56864271,56865774,56866424,56866549,56868702,	56826303,56831373,56834464,56837786,56839180,56841373,56842319,56842720,56843288,56843934,56844963,56848772,56848990,56850069,56851565,56852030,56855396,56856140,56858674,56860385,56861790,56864439,56866002,56866471,56866642,56870012,	0	Tdrd1	cmpl	cmpl	-1,0,1,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,
1018	NM_001002238	chr19	+	56826208	56870012	56831069	56866642	26	56826208,56831040,56834405,56837641,56839074,56841309,56842214,56842537,56843144,56843762,56844876,56848604,56848882,56849898,56851325,56851892,56855285,56855969,56858404,56860265,56861673,56864271,56865774,56866424,56866549,56868702,	56826264,56831373,56834464,56837786,56839180,56841373,56842319,56842720,56843288,56843934,56844963,56848772,56848990,56850069,56851565,56852030,56855396,56856140,56858674,56860385,56861790,56864439,56866002,56866471,56866642,56870012,	0	Tdrd1	cmpl	cmpl	-1,0,1,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,
671	NM_001025610	chr19	-	11321038	11336146	11321516	11333353	6	11321038,11322298,11324421,11327924,11333206,11336006,	11321582,11322400,11324628,11328050,11333366,11336146,	0	Ms4a7	cmpl	cmpl	0,0,0,0,0,-1,
76	NM_001379679	chr19	+	3767888	3818298	3786464	3815589	10	3767888,3786388,3793067,3802074,3802787,3804394,3804813,3804916,3807224,3814114,	3768340,3786627,3793215,3802240,3802897,3804561,3804833,3805053,3807421,3818298,	0	Kmt5b	cmpl	cmpl	-1,0,1,2,0,2,1,0,2,1,
613	NR_167751	chr19	-	3689683	3708168	3708168	3708168	3	3689683,3706645,3708060,	3690000,3706785,3708168,	0	Gm36608	unk	unk	-1,-1,-1,
615	NM_001001320	chr19	+	3992751	3999512	3993107	3999248	8	3992751,3996528,3996873,3997274,3997804,3998181,3998469,3998958,	3993114,3996796,3996975,3997446,3997960,3998249,3998564,3999512,	0	Tbx10	cmpl	cmpl	0,1,2,2,0,0,2,1,
638	NM_011697	chr19	-	6982471	6987651	6985382	6987411	7	6982471,6985360,6985804,6986020,6986289,6986773,6987351,	6982867,6985596,6985840,6986094,6986486,6986816,6987651,	0	Vegfb	cmpl	cmpl	-1,2,2,0,1,0,0,
115	NM_001368743	chr19	+	44755751	44838269	44757393	44836091	12	44755751,44757325,44760874,44761687,44788776,44790682,44796627,44815907,44818425,44833165,44835390,44835969,	44755935,44757436,44761043,44761885,44788862,44790802,44796696,44816083,44818552,44833267,44835477,44838269,	0	Pax2	cmpl	cmpl	-1,0,1,2,2,1,1,1,0,1,1,1,
630	NR_168272	chr19	+	5912953	5914831	5914831	5914831	2	5912953,5914536,	5913072,5914831,	0	Gm42067	unk	unk	-1,-1,
654	NM_025610	chr19	-	9111718	9135566	9112999	9135554	7	9111718,9114183,9116501,9118528,9119187,9134786,9135514,	9113208,9114294,9116620,9118686,9119330,9134987,9135566,	0	Asrgl1	cmpl	cmpl	1,1,2,0,1,1,0,
817	NR_003650	chr19	-	30538875	30539718	30539718	30539718	1	30538875,	30539718,	0	Ppp1r2-ps3	unk	unk	-1,
621	NM_016892	chr19	-	4825365	4839322	4825510	4839235	8	4825365,4825769,4825943,4832832,4833340,4834172,4838830,4839196,	4825664,4825873,4826021,4832893,4833518,4834310,4838903,4839322,	0	Ccs	cmpl	cmpl	2,0,0,2,1,1,0,0,
921	NM_001356578	chr19	-	44108636	44135456	44110515	44129287	14	44108636,44112948,44113673,44114523,44120872,44121848,44123143,44124807,44127365,44129197,44131411,44132085,44132999,44133281,	44110660,44113046,44113793,44114733,44120952,44121960,44123284,44124892,44127484,44129412,44131513,44132148,44133084,44135456,	0	Cwf19l1	cmpl	cmpl	2,0,0,0,1,0,0,2,0,0,-1,-1,-1,-1,
631	NR_162796	chr19	-	6134800	6134863	6134863	6134863	1	6134800,	6134863,	0	Mir12193	unk	unk	-1,
116	NM_001360122	chr19	+	45363733	45533343	45363838	45527425	15	45363733,45406544,45423132,45471014,45502931,45507683,45512644,45513386,45514007,45515857,45517014,45518808,45519441,45527263,45528972,	45363886,45406586,45423240,45471104,45503163,45507870,45512741,45513524,45514126,45516107,45517133,45518919,45519520,45527456,45533343,	0	Btrc	cmpl	cmpl	0,0,0,0,0,1,2,0,0,2,0,2,2,0,-1,
116	NM_001360120	chr19	+	45363733	45533343	45363838	45527425	16	45363733,45406544,45423132,45456532,45471014,45502931,45507683,45512644,45513386,45514007,45515857,45517014,45518808,45519441,45527263,45528972,	45363886,45406586,45423240,45456610,45471104,45503163,45507870,45512741,45513524,45514126,45516107,45517133,45518919,45519520,45527456,45533343,	0	Btrc	cmpl	cmpl	0,0,0,0,0,0,1,2,0,0,2,0,2,2,0,-1,
640	NR_167892	chr19	+	7297684	7304363	7304363	7304363	2	7297684,7303874,	7297842,7304363,	0	Gm17227	unk	unk	-1,-1,
652	NR_169267	chr19	-	8888535	8888685	8888685	8888685	1	8888535,	8888685,	0	Snora57	unk	unk	-1,
689	NM_146990	chr19	+	13749107	13750055	13749107	13750055	1	13749107,	13750055,	0	Olfr1494	cmpl	cmpl	0,
690	NM_146989	chr19	+	13780547	13781614	13780613	13781567	1	13780547,	13781614,	0	Olfr1496	cmpl	cmpl	0,
943	NR_133574	chr19	-	47033616	47050906	47050906	47050906	10	47033616,47037237,47040043,47042121,47042765,47047946,47048107,47048799,47048989,47050450,	47034685,47037324,47040142,47042139,47042793,47048006,47048163,47048896,47049089,47050906,	0	Pcgf6	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
944	NM_023211	chr19	-	47083470	47090647	47085957	47086220	4	47083470,47085954,47086133,47090572,	47083569,47086047,47086229,47090647,	0	Atp5md	cmpl	cmpl	-1,0,0,-1,
107	NM_001360298	chr19	-	35958417	36058133	35960356	35970009	3	35958417,35969308,36057948,	35960399,35970064,36058133,	0	Htr7	cmpl	cmpl	2,0,-1,
1016	NM_001360437	chr19	-	56529160	56548122	56529501	56547150	10	56529160,56531216,56537127,56538296,56540181,56541504,56542632,56544014,56546636,56547973,	56529662,56531358,56537282,56538442,56540322,56541623,56542766,56545646,56547703,56548122,	0	Dclre1a	cmpl	cmpl	1,0,1,2,2,0,1,1,0,-1,
638	NM_001362399	chr19	-	6998957	7019469	6999340	7018825	15	6998957,6999638,7001756,7002212,7002569,7002821,7003030,7003168,7003467,7013847,7014059,7014327,7014616,7018665,7019277,	6999520,6999780,7001881,7002452,7002676,7002946,7003080,7003303,7003575,7013950,7014228,7014447,7014850,7018842,7019469,	0	Fermt3	cmpl	cmpl	0,2,0,0,1,2,0,0,0,2,1,1,1,0,-1,
792	NM_013703	chr19	+	27217019	27254231	27217614	27249140	19	27217019,27230195,27234789,27236239,27238052,27238509,27238723,27239621,27239844,27240465,27241234,27243064,27243757,27244198,27245534,27246592,27247009,27247856,27249104,	27217696,27230315,27234912,27236362,27238424,27238632,27238846,27239741,27239970,27240637,27241453,27243183,27243897,27244340,27245681,27246676,27247090,27248026,27254231,	0	Vldlr	cmpl	cmpl	0,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,0,
76	NM_001379680	chr19	+	3767888	3806341	3786464	3804951	10	3767888,3782219,3782755,3786388,3793067,3796639,3802074,3802787,3804394,3804916,	3768340,3782279,3782852,3786627,3793215,3796708,3802240,3802897,3804561,3806341,	0	Kmt5b	cmpl	cmpl	-1,-1,-1,0,1,2,2,0,2,1,
11	NM_001360392	chr19	-	24094501	24225128	24095424	24138823	23	24094501,24096583,24098000,24100701,24101896,24108644,24109730,24111020,24111425,24112745,24114075,24119944,24120836,24122024,24122262,24124567,24125704,24130854,24132605,24134849,24138778,24193708,24224850,	24095590,24096669,24098315,24100914,24101997,24108855,24109810,24111116,24111619,24112956,24114184,24120095,24120903,24122158,24122371,24124721,24125808,24131473,24132708,24134974,24138832,24193829,24225128,	0	Tjp2	cmpl	cmpl	2,0,0,0,1,0,1,1,2,1,0,2,1,2,1,0,1,0,2,0,0,-1,-1,
758	NM_001362513	chr19	+	22692600	22769380	22698930	22767575	9	22692600,22697421,22698728,22711711,22715228,22732999,22749770,22766633,22767541,	22692851,22697501,22698933,22711925,22715353,22733171,22749845,22766808,22769380,	0	Trpm3	cmpl	cmpl	-1,-1,0,0,1,0,1,1,2,
758	NM_001362512	chr19	+	22692600	22773361	22698930	22771973	9	22692600,22697421,22698728,22711711,22715228,22732999,22749770,22766633,22771957,	22692851,22697501,22698933,22711925,22715353,22733171,22749845,22766808,22773361,	0	Trpm3	cmpl	cmpl	-1,-1,0,0,1,0,1,1,2,
758	NM_001362511	chr19	+	22692600	22773361	22698930	22772553	9	22692600,22697421,22698728,22711711,22715228,22732999,22749770,22766633,22772528,	22692851,22697501,22698933,22711925,22715353,22733171,22749845,22766808,22773361,	0	Trpm3	cmpl	cmpl	-1,-1,0,0,1,0,1,1,2,
94	NM_001362499	chr19	+	22448207	22995410	22448282	22988308	26	22448207,22697421,22698728,22711711,22715228,22732999,22749770,22766633,22793330,22856677,22883883,22885347,22889393,22897483,22897669,22901045,22901987,22904634,22910034,22914430,22918602,22925895,22978291,22978555,22982582,22986855,	22448459,22697501,22698933,22711925,22715353,22733171,22749845,22766808,22793454,22856750,22883984,22885428,22889444,22897519,22897810,22901335,22902216,22904802,22910175,22914559,22918854,22926070,22978442,22978755,22982715,22995410,	0	Trpm3	cmpl	cmpl	0,0,2,0,1,0,1,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2,1,2,
94	NM_001362498	chr19	+	22448207	22995410	22448282	22988308	26	22448207,22697421,22698728,22711711,22715228,22732999,22766633,22793330,22856677,22883883,22885347,22889393,22897483,22897669,22900133,22901045,22901987,22904634,22910034,22914430,22918602,22925895,22978291,22978555,22982582,22986855,	22448459,22697501,22698933,22711925,22715353,22733171,22766808,22793454,22856750,22883984,22885428,22889444,22897519,22897810,22900163,22901335,22902216,22904802,22910175,22914559,22918854,22926070,22978442,22978755,22982715,22995410,	0	Trpm3	cmpl	cmpl	0,0,2,0,1,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,1,2,
94	NM_001362508	chr19	+	22915959	22995410	22918608	22988308	7	22915959,22918602,22925895,22978291,22978555,22982582,22986855,	22916019,22918854,22926070,22978442,22978755,22982715,22995410,	0	Trpm3	cmpl	cmpl	-1,0,0,1,2,1,2,
94	NM_001362507	chr19	+	22448207	22995410	22448282	22988308	25	22448207,22697421,22698728,22711711,22715228,22732999,22766633,22793330,22856677,22883883,22885347,22889393,22897483,22897669,22901045,22901987,22904634,22910034,22914430,22918602,22925895,22978291,22978555,22982582,22986855,	22448459,22697501,22698933,22711925,22715353,22733171,22766808,22793454,22856750,22883984,22885428,22889444,22897519,22897810,22901335,22902216,22904802,22910175,22914559,22918854,22926070,22978442,22978755,22982715,22995410,	0	Trpm3	cmpl	cmpl	0,0,2,0,1,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2,1,2,
94	NM_001362497	chr19	+	22448207	22995410	22904697	22988308	26	22448207,22697421,22698728,22711711,22715228,22732999,22766633,22793330,22856677,22883883,22885347,22889393,22897483,22897669,22900133,22901045,22901987,22904672,22910034,22914430,22918602,22925895,22978291,22978555,22982582,22986855,	22448459,22697501,22698933,22711925,22715353,22733171,22766808,22793454,22856750,22883984,22885482,22889444,22897519,22897810,22900163,22901335,22902216,22904802,22910175,22914559,22918854,22926070,22978442,22978755,22982715,22995410,	0	Trpm3	cmpl	cmpl	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2,1,2,
94	NM_001362506	chr19	+	22448207	22995410	22448282	22988308	25	22448207,22697421,22698728,22711711,22715228,22732999,22766633,22793330,22856677,22883883,22885347,22889393,22897669,22900133,22901045,22901987,22904634,22910034,22914430,22918602,22925895,22978291,22978555,22982582,22986855,	22448459,22697501,22698933,22711925,22715353,22733171,22766808,22793454,22856750,22883984,22885428,22889444,22897810,22900163,22901335,22902216,22904802,22910175,22914559,22918854,22926070,22978442,22978755,22982715,22995410,	0	Trpm3	cmpl	cmpl	0,0,2,0,1,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2,1,2,
94	NM_001362496	chr19	+	22692600	22995410	22698930	22988308	26	22692600,22697421,22698728,22711711,22715228,22732999,22749770,22766633,22793330,22856677,22883883,22885347,22889393,22897669,22900133,22901045,22901987,22904634,22910034,22914430,22918602,22925895,22978291,22978555,22982582,22986855,	22692851,22697501,22698933,22711925,22715353,22733171,22749845,22766808,22793454,22856750,22883984,22885482,22889444,22897810,22900163,22901335,22902216,22904802,22910175,22914559,22918854,22926070,22978442,22978755,22982715,22995410,	0	Trpm3	cmpl	cmpl	-1,-1,0,0,1,0,1,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2,1,2,
